2127,3.93,35.2,28,18.9,3,38.5,54,47897200,770,147400
3530,2,37.7,18.1,2.1,22.2,19.2,69.8,46209900,1155,230400
2962,2.22,29.4,0,9.7,35.5,22.6,68.9,42349000,985,296700
3475,2.23,32.5,23,28.9,6.9,13.5,62.8,30204400,826,250000
1974,3.12,46.1,17.4,45,12.1,39.8,56.9,24649400,711,252500
2838,2.26,26.1,11.3,44.6,11.3,36.3,56.9,85448700,729,272200
2933,2.31,21.8,21.8,2.8,23.5,32.4,67,20449900,753,194300
3652,3.32,33.3,14.9,41.9,2.5,18.7,62.9,64076100,802,216500
2748,3.09,39.7,20.3,29.7,13.3,29.2,59.6,80845100,825,195300
5707,1.52,47.1,0,16.4,48.1,9.3,67.3,1011112500,1898,463000
8500,1.64,21.8,0,23.5,7.9,8.1,50.5,117086000,2000,666700
5905,1.74,40.6,3.3,24.2,43.1,16.4,74.5,281643600,1749,377200
4594,1.61,35.8,3.5,18.5,51.1,8.9,79.9,1170473200,1649,346400
6375,1.66,45,6.6,4.8,45,12.5,69,221882000,678,438100
5229,2.22,53,6.6,15,21,23.8,47.9,29831000,677,330800
3988,2.82,54.7,5.2,3.2,46.4,42.9,53.7,21030100,874,239400
4839,1.9,38.9,0,49.5,41.1,31.6,48.4,37420600,463,310800
4927,1.85,18.7,0,16.5,58,26.1,59.7,108945600,1000,381700
3283,1.83,22.9,23.4,6.5,13,34.9,48.8,48162000,739,237300
3447,1.77,20.3,0,54.9,15.9,31.8,49.3,21853800,737,225000
3034,1.93,18,42.5,57.5,0,17.7,52.2,47017100,781,252100
3186,2.93,22.8,51.7,19.1,0,35.2,52.9,28498500,946,166000
2370,2.22,14.3,15.1,40.7,5.2,28.5,48.5,32262800,821,218300
5556,2.22,32.9,28.6,14.3,17.6,9.4,56.3,44827700,1131,384500
3421,1.66,15.9,47.9,0,0,36.4,47.8,66296100,675,184600
9786,1.96,40.7,37.6,7.2,15.2,17,58.3,82840900,899,566200
6735,1.9,40.5,4,2.7,52.2,10.2,67.6,104387600,1063,620300
1679,1.87,24.9,1.3,13.4,61,18.2,48,236225500,1309,168500
2419,2.67,10.8,9,33.7,10.7,48.1,42.1,24323000,977,96900
2205,2.78,12.3,77.9,16,0,61.4,39,21057500,684,131300
2771,1.76,32.9,22.8,13,53.1,28.2,59.1,50482000,938,183000
3776,1.69,31.1,1.7,27.3,32.8,35.2,48.6,26216200,935,329600
3526,2.2,24.3,0,22.5,18.5,28.4,60.2,69057800,1141,242300
3712,2.05,29.8,3.1,16.2,15.8,31.4,59.2,68282300,1044,191700
3781,1.64,31.6,5.3,15.1,34.9,23.4,57.4,59358100,1002,269800
2369,1.92,24.5,0.9,25,54.4,23.1,54,83466000,936,164100
2876,1.61,32.2,2,4.4,26.8,21.5,66.9,113628000,951,284800
2344,1.39,28.4,2.7,13.7,10.8,15.7,52.7,139699500,965,161700
3784,1.66,49.8,1.5,23.2,19.2,8.1,57.5,114514800,1113,351500
5987,2.25,56.5,2,25.6,9.9,17.4,64.9,115086100,1167,523800
2744,2.32,22.8,4.4,31.1,28.5,25.4,48.5,29180700,890,207900
2314,2.27,18.2,24.2,49.2,5.9,45.4,37.3,30463600,826,146600
1425,2.86,11.1,16.4,58.1,0,64.2,28.4,16900600,812,89100
2185,2.73,17.1,26.2,43.8,8.9,44.8,34.2,40139500,1021,113200
2911,2.95,16.7,18.1,31.4,4.8,42.1,41.3,28038800,986,198900
1804,2.61,15.9,17.9,25.3,8.7,38.5,42.2,22610500,632,148800
3819,2.49,12.9,10.9,56.6,5.6,26.6,49.2,63195000,958,266500
2415,1.83,18.2,29.1,3.1,0,24.9,56.5,66037800,748,171000
2118,2.83,15.3,38.9,7.4,0,41.1,46.3,28385100,941,119000
1420,2.77,16.2,32.1,38.5,4.3,48.6,30.8,44776700,1015,134500
2189,2.02,19,5.7,21.4,13.9,40.8,46.1,55718000,772,181300
3463,2.32,18.8,10.4,28.4,10.9,24.4,61.3,41930600,890,258300
1429,1.91,13.4,0,17.2,50,38.1,48.3,45997500,865,200500
2506,2.18,36.6,0,35.1,7.8,25.8,55.8,37965800,855,220100
2405,2.05,18,13.3,16.3,14.3,35.6,37.2,23213200,877,171500
1975,2.61,30.5,12.9,22.2,32.7,13.6,48.5,66639500,788,156100
2708,2.73,17,23.6,22.4,7.9,45,42.1,40757000,912,122500
1260,1.72,14.8,13.4,18.5,0,35,45.1,113719700,845,78100
1462,2.34,14.2,38,2.5,4.9,34.3,46.6,57610100,746,79200
1763,2.02,20.6,11.4,21.9,0,37.5,44.7,46244400,829,106800
2637,2.29,13.1,4.7,8.6,7.7,30.5,49.6,98737700,921,159700
2131,2.2,22.9,2.7,37.3,2.7,29.4,45.2,72716600,790,171000
2352,1.89,32.2,8.2,22.4,6.8,11.6,49.8,121280500,888,165900
1657,3.1,21.8,24.1,41.2,4.6,20.4,46.6,45019100,1047,150100
1565,2.59,31.3,15.9,32.9,0,21.1,48.7,35177600,950,124000
1276,2.53,12.9,7.6,46.5,4.1,46,43.1,21048800,858,97700
1454,2.39,19,29.4,19.8,18.3,13.8,43.1,45117100,831,138900
1712,2.22,35.2,17.1,46.2,0,18.1,40.9,84633700,1043,159200
1349,3.02,31.3,14.7,43.5,2.4,27.8,54.3,64809100,760,100000
1288,3.21,35.9,37.7,30.3,0,36.1,53.8,32721300,720,120000
1449,3.44,30.8,23.1,15.8,0,33.5,50.4,38591400,856,104800
991,2.95,23.1,36.9,27.9,0,45.5,32.4,37670800,908,110900
1796,2.35,25.5,14.1,32.7,4.2,19.2,46.4,67185800,903,122000
1836,2.18,22.1,0,47.1,4.4,13.1,45.8,100852800,849,140100
1500,3.13,24.1,27.2,24,0,34.8,37.1,13024500,926,112100
1159,2,25.5,44.5,26,0,41.8,33.5,23493800,455,105100
1474,2.12,24.9,21.5,23.5,4.8,31.9,42.7,36008300,636,120000
1706,2.89,38.4,5.7,22.9,14.6,13.6,43.6,63658200,798,161900
2193,1.82,28.1,6,10.7,0,21.9,38.4,24406400,1016,155700
1688,2.44,24.2,6.5,37.7,18.2,24.4,37.4,27842900,1003,140200
1779,4.08,23.8,17,41.9,3.7,11.7,45.5,173122800,1132,170100
1578,3.14,34.2,27.7,21.3,2.4,17.2,40.1,55852300,1142,142300
2168,3.26,35.5,24.9,36.6,15.6,20.2,43.8,51257500,1124,163400
1601,2.46,31.1,3.7,48.1,0,12,52.7,23039500,1152,165400
2215,2.43,25.2,13,25.3,5.3,7.6,47.2,43392300,1134,156800
1496,3.72,36.3,18.6,20.7,16.4,17.8,38.3,30069400,1145,115200
1124,3.43,25.7,3.9,11.6,13.1,31.1,34.8,41267700,1177,98100
1479,2.51,23.7,43.5,38.2,4.2,23.5,38.6,67580200,964,138800
1345,2.54,22.1,34.4,25.6,2.1,30,41.3,62949000,789,154600
1725,2.34,34.1,5.2,49.6,3.2,15.3,41.5,87554900,994,149000
848,4.19,17.9,28.2,39.7,1.4,50.2,26.8,47581400,1114,75600
1538,4.74,35.8,23,24.5,0,18.2,41.1,82488300,1399,128600
1494,4.4,26.3,30.5,36.1,10.9,21.9,35.7,44633500,1299,116900
969,3.21,20.3,18.9,48.6,0,43.9,36.1,28463700,1049,79600
1360,2.33,19.9,39.4,13.4,0,36.3,37.9,39188800,870,105800
1102,2.42,20.5,16.9,49.3,0,21.6,48.7,68331100,880,133100
983,2.99,19.8,24.8,30.5,0,39.5,41.5,29472700,944,95600
1563,2.13,30.8,23.9,62.7,0,18.8,48.3,34057100,808,134000
942,3.5,38.4,10.6,34,8.2,18.7,50.5,48832600,750,115300
1254,2.71,29,24.8,44.3,0,22.5,51.1,53138500,1031,118000
932,3.3,31.2,21,26.5,2.6,25.8,40,80685800,1054,94600
1405,4.72,50.7,28.2,34.3,0,38.5,53.3,25677000,815,129500
1364,3.84,33.9,34.3,34.6,7.1,38.5,49,42527600,792,87300
1600,3.47,50,20.4,38.8,4,24.7,53.4,90657600,820,116700
1604,2.7,46.7,22.9,32.7,0,12,54.3,64160100,818,135100
1576,3.78,50.6,9.1,49.8,10.3,12.6,60.5,107900700,713,141500
1364,4.15,49.9,24.1,17.3,4.2,13.1,47.9,46725300,813,116000
1358,2.48,32.5,34.6,33.5,0,41.1,45.7,25364400,717,87300
1167,3.86,15.9,37.7,41.3,2,53.6,37.5,51710400,1040,111300
1125,4.27,29.6,14.7,45.5,5.6,24.9,42.9,70855300,960,112500
1643,3.65,23.9,36,25.2,7.5,20.5,44.7,42798500,912,130700
1353,3.07,23.5,57.4,10.7,0,38.7,38.7,86295800,1079,99900
1259,2.71,40.6,25.6,18.3,18.3,20.2,40.9,23394700,1322,121000
1213,4.39,25.5,30.5,27.5,1.5,32.4,39.3,81456900,1051,118700
1340,2.67,23.6,30.1,48.4,3.4,38.6,45.6,40583000,913,111400
1110,3.33,8.7,23.1,47.6,0,69.6,34.1,25606500,337,93200
900,3.03,8.7,17.5,51.1,3.1,56.3,35.8,25141300,471,66800
1800,2.97,45,20.3,39.5,15.6,20.6,52,149132700,834,123600
1728,1.28,45.6,0,18.2,19.7,7.8,56.1,67954700,1015,152900
2675,2.07,30.9,10,39,16,27.9,49.7,17878900,714,161900
1402,3.2,38.5,13.8,44.7,10.6,17,49.3,26951100,1227,129600
3132,3.05,49,5,13.7,30,7.5,53.8,62634900,1655,162600
2597,2.18,43.5,4.8,26.1,11.8,8.6,58.1,70998800,853,195800
3117,2.46,46.3,5.1,28.6,27.5,5.1,59.4,165468000,958,216800
3170,2.27,53.5,13.1,44,5.5,5.9,57.7,158042400,1270,229800
3521,1.9,51.2,18.4,23.5,16.1,8,56.7,161249200,926,234900
2812,2.13,51.8,19.9,27.1,4.2,3.3,58.9,174557700,1050,210500
2847,1.96,46,3.3,16,11.3,13.8,64.9,22296700,940,154500
2897,2.57,44,10.6,35.9,7,9.5,50.2,32598600,734,184500
3131,3.72,40.6,15.9,41.8,4.6,17.7,56.4,89888800,865,194900
2257,3.04,34.2,18,38.7,14.8,14.2,57.5,29082400,840,184400
3086,3.16,41.8,25.5,34.2,0.7,14.7,57.4,41290300,885,207900
2965,3.1,48.3,19.8,27,2,33,53.5,39763400,883,173400
2765,3.64,38.3,34.7,29.6,4.3,23.1,58.7,38373500,812,163800
2360,2.79,45.8,42.2,23.1,10,21.3,55.7,28252900,675,152100
2681,2.66,47,12.8,56,4.3,26,46.9,52007900,752,178200
2683,3.5,36.9,37.8,23.2,2.7,28.1,58.7,66210700,796,152000
2588,3.35,41.3,12.9,41.1,5.6,25.8,58.4,67324300,761,160300
2545,3.78,38.8,31.4,38.2,0,23,59.4,64477900,806,181900
2495,3.82,46.3,33.7,28,0,25.6,54.9,72836900,824,167100
2778,3.31,47.8,42.6,12.5,3.7,35.6,50.4,16678800,776,125000
3392,2.16,43.8,11.8,45.3,4.1,25.1,61.4,36945200,868,212600
2384,3.01,50.8,34.5,28.3,5.7,15.7,56.3,60175800,839,194100
2919,3.49,43.6,39.2,12.5,4.7,26.3,61.7,52380700,829,231900
3299,2.71,41.8,1.2,32.1,31.4,21,62.4,76767100,824,266000
3151,2.44,40.1,2,36.5,25.7,25.5,59.1,42439500,729,219400
2759,2.17,35.3,25,18.3,9.3,21,56.2,39258500,851,263600
2875,2.25,47.3,18.6,19.3,34.2,17.6,65.6,78746800,779,221900
1903,3.81,39.2,35.2,25,6.2,30.7,54.8,70846700,703,137300
1707,3.59,39.7,47.8,8.9,0,41.4,54.2,15150200,631,120000
2735,3.33,44,25.2,29.6,20.4,15.8,57.9,35293800,899,164400
1547,2.68,32.5,14,25.8,0,56.4,30.3,8808400,831,55700
1310,3.11,31.4,4.3,26.1,12.1,46.7,48.8,19823600,663,107900
1992,3.76,39.1,23.8,52.1,0,41.9,38.8,20350500,785,111700
1274,3.25,36.7,9.3,52.6,2.7,38.2,50,30800800,695,102000
1306,3.53,40.3,27.6,39.6,0,37.5,54.1,31954000,732,122500
1810,3.12,44.1,42.2,27,2.3,21.7,40.5,29103500,725,126000
1255,4.35,24.1,45.2,21.5,0,35.7,32.9,15134100,830,92900
1473,3.43,22.9,29.2,22.3,0,43,38.4,13088300,869,125600
1320,3.56,25.7,35.4,46.4,0,53.6,40.9,20107800,879,113500
1321,4.21,13.3,14.1,56.7,0,43.5,33.1,17328200,930,145000
1466,3.64,17.3,22.8,68.9,0,39.9,37.9,16042400,962,109200
1310,2.84,17.9,17.1,23.1,15.1,33.2,27.4,16449000,838,124200
2468,3.96,46,31.7,28.8,4,19.5,54.3,66189200,777,170000
2832,3.4,40.3,19.1,47.1,8.9,15.8,60.4,40386000,1004,164000
2807,3.79,40.7,29.4,41,9.2,13.4,59.4,108776800,1122,166800
2568,3.8,50.8,14.9,36.3,2.9,16.9,54.1,65695800,963,149600
1739,3.45,36.5,45.7,23.7,0,28.3,59.6,13203600,659,133800
1739,3.66,47.8,43.8,11.3,0,25.9,58.7,24875300,747,175000
2845,4.08,47,28.3,34.1,0,20.7,53.7,56914000,962,145200
2082,4.01,43.5,38.5,28.2,1.4,29,56.1,66858700,790,122800
2219,4.09,45.1,32,29.4,2.2,17.5,59.9,70640700,813,146000
2184,4.08,42.4,36.3,38.9,1.6,29.8,57.1,77679000,815,117700
1926,3.72,38.2,27.2,32.6,7,26.5,58.7,64941500,816,155600
3172,3.1,44.7,29.8,7.6,20.6,8,57.8,28500900,1097,185400
3297,2.49,44.5,28.9,23.2,4.2,3.9,66.6,168184200,875,198000
2866,3.43,50.2,5.1,35.9,3.3,8.3,63.7,99433200,965,199400
2730,1.88,49.5,10.2,34.5,5.1,7,56.1,86943600,801,182900
3024,2.71,46.6,13.8,23.8,1.5,20.4,61.3,88395900,877,202000
2163,3.43,49.3,0,31.1,5.6,12.4,62.5,68384400,1085,159400
2742,2.88,40.4,14,24.7,0,14.2,62,32743000,816,175700
2467,3.75,48.9,23.8,32.2,13,20,64.4,67042700,856,149200
3025,3.29,48,22.3,26.3,13.6,19.9,56.4,121986600,879,165300
2734,3.73,41.7,19.1,39.1,12.5,13.2,57.4,104528500,1216,176600
2678,2.57,45.1,28,32,3.4,14.8,61.2,72098200,943,144300
2551,3.93,44.7,28.3,26.1,1.2,23.3,52.9,94479800,1132,151100
2423,1.85,41,14.8,28.2,6.4,19.1,54.3,77481600,1699,164800
1480,3.25,16.5,33.7,49.8,0,41.2,47.2,13059100,843,95000
2513,3.32,38.1,27.8,28.5,1.4,22.4,51.1,57863900,859,126800
2018,3.5,44.9,30.5,33.6,3.1,28.7,51.3,68720600,772,148200
1952,4.28,42.1,31.8,35.1,4.1,31.6,50.7,58598400,846,140800
1620,3.07,25.5,27.4,27.4,0.4,40.7,44,64561700,932,117000
1235,3.96,14.3,31.6,30.1,4.1,43.8,39,24265700,880,93800
1837,2.96,31.4,26.7,43.5,3.9,35.3,50.4,78036800,911,123600
2146,2.93,16.4,40.8,34.6,3.1,46.1,42.9,52071900,902,113900
1770,2.51,29,21.6,21.2,1.8,26.8,40.1,93451200,833,123000
2055,2.89,33.1,10.4,36.6,5.3,21.7,54.6,93654600,880,137100
2067,4.9,7.2,48.6,17.8,2.4,38.6,42.5,15974900,1129,124400
1306,3.38,21.5,36.6,34.4,0,36.7,32,9059100,888,115400
845,3.38,17.1,38.2,24.3,0,52.1,46.4,14473500,1079,74200
1305,3.37,25.3,35,28.4,3.3,48.9,38.5,20474600,887,115400
1494,2.96,14.6,16.1,48.2,0,36.6,34.3,11097200,852,114000
1264,3.39,15.2,48.5,27.1,5,44.6,32.8,15936100,906,94300
1139,4.45,13.4,36.2,8.6,0,39.9,35.2,13283000,1073,62500
1065,3.36,19.9,27.4,50.5,0,46.3,30.7,16998100,983,88700
1172,3.34,17.8,12.6,5.9,4.4,28.9,35,18811200,905,85200
918,4.71,19.1,38.7,37.4,4.5,61.4,25.8,10603500,859,109600
1265,4.17,14.5,27.4,24.2,15.8,52.5,32.3,12333000,1051,74800
986,3.66,21.2,20.4,33.4,12.7,43,42.3,28186000,886,77300
1114,3.64,18.9,19.1,31.2,16.3,35.4,33.6,20957500,1108,78900
1008,3.63,16,52,22,3,42.1,29.2,29620400,882,83900
1258,2.51,18.3,36.6,42.3,1.1,41.4,30,20272500,701,100900
739,3.49,10.2,45.5,38.8,0,37.3,29.8,13106200,1034,87200
959,3.54,20.9,28.9,33,0,20.3,41.3,17770900,1000,87000
1520,4.4,26.5,25.5,43.7,3.6,12.9,36.7,60188100,1275,109000
1542,3.62,25.5,55.2,19,0,63.3,33.8,13703400,954,106700
1250,3.47,12.6,30,33.1,0,56.7,34.6,10662300,810,91200
2379,2.11,18.4,14.7,22.1,0,50.2,31.1,35983900,667,115400
1324,2.52,18.4,15.4,47.5,0,56.7,29.5,35561100,747,120700
1336,3.31,13.2,35.5,19.4,0,49,32.4,33661500,989,75300
1912,2.97,14.5,17.3,34.3,0,46.6,34.3,24680400,846,110600
1449,2.77,14.5,27.2,21.1,0,48.8,30.8,22915500,875,147200
906,3.63,8.2,41.1,18.5,17,40.1,38.1,43359000,954,85300
1240,2.52,10.7,16.4,37.5,0,37.8,34.4,26508000,669,153300
1365,2.75,12.2,15.5,51.8,0,37.3,40.4,52923700,914,109100
1790,2.64,12.3,10,49.5,0,33.7,54.5,19548700,860,125000
1642,2.61,19.2,13.9,57.7,0,43.4,40.1,64195300,837,105300
1929,1.87,22.4,24,25,19.6,26.3,59,57928400,850,134300
1807,2.72,14.6,41.1,27.9,2.7,52.2,32.9,38665200,904,117900
2290,3.05,13.6,12.7,59.3,4.7,42.9,50,42001400,868,118400
2275,2.32,26.4,3.7,29.2,7.4,11.9,45.9,48875500,698,140800
1389,1.95,16.8,34,35.6,0,22,46.7,53118000,867,134300
1345,2.88,12.7,28.5,23.5,5.4,49.1,42.6,28126600,736,89400
2120,1.85,44.6,4.9,51.1,7.1,23.1,65.7,72472000,941,153300
1970,3.29,47.2,33.2,8,7,14.9,58.3,111339300,994,152700
2409,2.56,46.3,21,23.9,7.6,20.8,58,107892200,1426,162100
2637,4.16,42.1,11.9,25.2,6,13.9,57.9,126874700,1120,184400
2257,3.13,41.1,24.2,34.2,8.5,9.5,61.9,139710000,1156,142800
1976,3.6,43,18.8,13.4,1.8,11.7,58.3,96948800,1700,148500
1961,2.24,32.1,3.5,48.4,14.7,4.6,51.2,205105200,809,162400
2482,3.31,40.3,12.4,16.1,13,7.2,51.5,87604700,1084,185000
2441,2.92,9.1,24.9,35,0,62,31.1,12433200,754,157800
2986,2.87,14,47.2,31.5,0,44.3,40.3,64689400,914,133800
1258,2.47,21.4,12.1,37.2,0,30.8,36,17045400,828,112800
1574,2.56,30.4,30,39.4,4.4,24.9,39.6,91746000,957,118300
1685,2.67,17.1,13.9,35.5,6.1,28.2,43.9,63709300,870,156700
1467,2.64,14.5,19.2,64.4,0,33.4,35.5,20825000,861,129800
1367,1.87,22.2,14.5,65.5,0,28.1,43.7,52624800,848,110000
1806,2.31,26.6,4.3,37.3,7.7,7.8,40.8,91172100,914,154100
2273,3.11,21.2,24.9,30.6,4.5,52.9,30.7,31010700,854,151700
1505,2.81,20.3,21.3,11,0,31.9,38,45820200,763,112400
1545,2.8,19.8,38.7,48.3,0,30.9,38.8,48069900,870,100600
1477,2.05,25,24.8,51.9,0,23.2,42.6,95213900,832,141100
2047,2.65,29.9,32.9,27.6,0,28,38.1,24592900,930,130000
1783,3.45,18.1,22,29.7,3,43.7,32.4,28604800,784,126200
1340,3.51,26.3,39.2,12.1,5.2,23.2,41.5,38714100,1254,126900
5124,2.26,63.8,16.3,33.7,23.4,1.1,64.8,185525000,693,359900
3550,1.78,46,12.2,19,27.8,8.6,56.3,141382300,870,233500
3455,2.6,56.9,12.3,39.5,4.4,1.8,68.3,79051700,1066,234800
3591,1.45,51,8.4,13.2,21,2.3,66.2,92230500,921,284700
5498,1.44,56.6,5.9,54.5,23.8,4,67,77657000,1005,367300
3388,1.94,37.5,0,3.2,28.6,5.3,64.5,116613800,837,240600
1479,3.03,31.3,13.5,34.8,7.8,20.4,42.2,46433500,1056,131500
1626,2.39,18.7,10.5,34.4,6.8,25.9,46,95874800,811,122500
1299,2.61,29.2,37.2,37.2,0,21.8,41.9,52799200,888,144000
1474,2.57,27.9,25.4,5.6,0,21.8,51.4,19937700,830,152900
1484,3.06,27,17.1,11.3,1.4,14,43.9,72936400,892,145700
1269,3.21,15.6,3.3,34.6,0,8.9,47.9,86450200,1117,132700
1597,1.74,28.5,5.5,30.2,10.6,11.4,45.3,69064200,889,143500
1280,3.41,26.6,11.6,32.2,0,24,38.5,34506600,984,132200
2725,1.83,61.4,19.2,14.2,22.5,4.1,64.1,102060100,993,199500
2883,2.44,61,12.5,22,5.1,0.9,61.6,155994000,1629,233200
3057,2.02,48.1,8.9,24.4,17.5,5.7,65.6,165667600,1033,237000
1434,3.44,23.5,6.2,68.3,3.7,27.3,46.4,83616800,661,145600
3258,1.64,48.5,5.8,23.3,12.2,7.1,59.7,104184100,914,207700
3270,2.31,54.3,4.7,24.7,25.3,2.7,62.5,87792700,988,254800
3155,2.08,45.7,19.2,16.9,16.3,3.7,64.7,117356700,970,215600
2699,2.37,29.7,48.1,7.2,11.1,25.1,42.5,124200300,1122,164800
1605,4.04,28.1,16.7,54.1,18.7,35.9,36.3,65339800,1095,145000
2599,2.07,45.8,0,16.7,4.7,22.7,63.7,113989100,1095,123400
4539,2.17,52.1,17.6,0,49.6,13.4,51,66489200,1125,279700
2440,2.34,57.2,0.2,19.3,15.6,25.6,59.5,146501400,1001,140200
4728,1.5,44.9,0,6,27.6,7.3,66.1,186862900,940,266500
3652,2.55,53.7,8.2,36.2,9.9,7,56.6,145119100,1826,219800
4672,1.88,52.6,9.2,24.7,31.5,5.7,66.5,221142700,1094,243700
4511,2.54,54.4,8.6,13.6,16.3,11.5,61.9,116985400,933,216300
3481,3.56,60.8,15.9,60.7,0,26.5,68.8,51935200,791,17400
5615,2.21,60.3,0.5,27.9,19.8,11.1,53,85795200,783,260700
6174,3.28,51.6,40.4,22.2,10.4,20.9,60.5,100796100,928,242900
5106,2.03,46,3.3,23.3,7.8,11.5,66.2,79452900,852,287500
5120,2.88,57.7,18.5,15,6.8,6.3,61.3,134623800,937,187000
4794,3.28,52.3,18.4,13.9,24.2,7.9,54.4,143606300,1142,248500
5229,2.1,46.3,11,13.7,15.4,7.1,56.1,92382400,939,241400
10000,3.45,75.6,15.8,43.2,8.6,2.4,55.6,332549700,2000,1000000
10000,1.37,72.9,23.8,23.8,10.8,3.5,62.8,576205900,1320,767200
10000,1.54,67.3,34.3,16.3,30.2,0.4,60.3,331403400,1148,927300
10000,3.68,72.3,29.6,34,21.4,1.7,54.6,407263300,1340,972700
10000,2.77,70.7,12.5,38.1,30,3.2,55.6,452333400,1481,902900
10000,3.18,72.5,19.8,37.8,29.7,1.7,51.9,248826200,2000,1000000
10000,3.34,69.1,16.7,23.4,30.5,1.5,58.2,399690000,2000,772000
6660,1.99,54.3,17.7,53.8,10,4.4,57.7,138358100,1535,445500
6987,5.04,63.3,16,6.3,38.7,4.2,59.1,201695200,2000,386100
8576,2.16,60.9,18.3,25.4,25.4,5.3,56.9,269894100,1847,524800
10000,1.97,69.2,0,27.6,16.5,0.6,60.4,290464600,1669,656400
10000,2.5,63.1,15.5,25.1,16.7,3.7,45.6,353931100,2000,906800
10000,2.22,60,23.2,19.5,37.9,3.3,64.3,314321100,1038,751900
7119,3.5,65.2,8.5,35.9,11.1,0.3,62.3,143080800,2000,447100
8348,2.74,59.2,12.9,22.8,5.4,4.9,49.2,374939200,1795,481800
8153,1.96,63.3,8.7,22.4,30.6,0.2,54.2,245494300,2000,460700
5580,2.56,51,11.9,38.1,25.2,13.6,52,104399700,986,296800
8745,1.67,66.6,5.8,20.6,16.6,3.2,56.4,330778300,1167,475100
8518,2.84,60.3,14.2,27.8,25.2,6.7,57.8,291782600,2000,524600
9118,2.55,56.6,14.2,11.5,29.9,6.6,61.1,245043400,1254,545000
9105,1.87,64,29,11.8,23.5,4.5,50.8,382567700,2000,503100
9710,2.95,70.1,8.4,15.4,44.4,3,61.9,210610900,2000,600700
7843,2.71,67.4,12.9,14.9,50.6,4.4,65.8,252066400,1791,517000
10000,2.8,64.3,9,14.9,35.1,4.3,52.3,383179800,1971,663300
6677,2.08,54.8,27,0,36.2,3.8,60.1,187355000,1818,362500
10000,2.93,63.9,4.9,47.4,10.9,0.6,54.2,223168300,1630,730100
7290,4.15,57.2,15.6,45.7,6.7,3.3,54.9,213190200,2000,456900
6370,4.52,57.7,0,35.8,33.8,11.6,65,105405400,1144,380600
2663,2.77,55.2,24.9,0,9.9,13.2,60.2,123913900,1064,143300
8670,1.73,67.1,4.5,16.4,35.8,1.3,66.1,186887000,942,517700
8117,1.93,60.3,22.4,14.1,32.1,3.3,57.2,249293800,1187,485400
10000,1.6,56.4,0.5,37,42,8.7,52.3,344881100,1932,670200
5791,3.07,53.9,10.1,26.1,27.2,25.8,56.5,147915900,937,241300
3622,2.01,44.4,0,0,35,5.9,64,64391000,1297,185000
2812,2.17,47,0,17.1,36.1,16.2,68.6,165076900,1156,113800
4475,3.15,61.9,4,27.6,19.1,11.6,64.5,190176000,1156,186100
5429,4.22,55.3,13.6,24.2,14.8,3.5,70.6,169989700,1602,203300
4044,3.14,57.6,35.4,10.6,15.1,14,66.6,142159800,954,164300
5719,3.68,51.2,2.4,62.3,7.9,13.3,74.1,68026500,988,189800
6921,2.45,60.6,14.2,26.1,37.7,2.9,60.9,297763800,1408,296900
8269,3.45,69.3,8.8,28.1,0,2,54.5,51982700,1750,348500
3866,1.86,51.1,17.4,16.9,16,2.8,61.9,227245800,1230,228200
2283,3.24,45.1,14.6,43.6,11.2,19.3,66.9,141473500,982,94500
8158,1.24,61.1,0,49.6,20.9,1.6,59.1,64296000,1134,294900
6849,3.06,64.6,24.1,16,7.2,4.2,63.5,208327700,970,304800
7148,1.97,54.2,3.1,26.3,35.4,4.2,62.8,172516100,575,330700
7049,2.83,59.6,6.1,41.2,12.2,5.8,59.2,195031700,959,343900
5648,2.6,59.1,3.4,24.2,17.7,1.5,66.1,221850100,1293,269400
6366,1.64,53.4,13.4,21.1,16.8,7.8,67.6,107122100,785,268800
6571,1.66,66.6,0,18.5,73.6,5,66.8,244388400,1145,294000
8465,2.63,69.8,4.2,22.2,15,3.2,62.2,183351000,1114,397800
6545,2.98,63.6,14.3,22.6,23,2.9,69.9,226036700,1160,265500
6579,1.69,52,4.9,4.9,47.5,3.5,70.8,94390600,1100,273600
5116,2.08,60.7,16.4,42.7,24,4.7,62.1,192124000,950,208600
4202,2.58,51.2,11,24.7,12.5,6.2,74.7,102455700,981,221600
7863,2.05,60.1,6.3,27.2,29.4,4.8,64.1,188841100,878,332300
7421,2.48,64.3,0,32.5,24.5,3.6,62.5,92420800,1286,359400
6789,1.72,55.2,8.2,21.3,19.7,4.5,72.4,240869400,1159,335300
6865,2.47,64.7,25,23.9,10,2.6,65.9,151338300,1375,369300
6219,2.07,53.9,13.9,22.2,2.3,3.7,47.4,215145200,1039,286400
5757,1.78,47,15.2,4.2,30,6.1,63.7,245303800,1289,267100
7750,2.27,62,12.5,25.9,53.9,5.2,67.8,270555500,1213,368400
7416,1.75,60.1,23.7,42.3,9.3,4.6,56.5,258423200,1323,357900
10000,2.63,70,23.2,32.7,13.5,1.9,61.6,385534900,1515,497400
6423,1.87,50.5,0,32.3,19.5,5.3,66.8,158215600,989,292000
6900,2.75,61,17.3,22,25,13.1,64.3,265534800,1021,309200
1891,3.46,38,24.7,42.2,9.1,33.5,64.9,122413800,980,84700
6220,2.57,62.8,20.2,28.8,13.5,2.9,65.2,188740800,1446,281300
8048,2.6,48.1,24,9.6,12.9,5.5,63.9,375896900,1222,405500
